Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Total_Accounts,Gender,Interest_Rate
21725,1,4,75000,1,2,6.82,3,14,25,0,2
10000,7,5,0,0,1,20.85,1,11,18,1,2
6850,7,0,24000,1,2,29.15,0,0,16,1,1
14000,1,4,0,0,1,11.61,0,9,26,1,1
30075,1,0,75209,0,2,22.11,0,0,37,1,1
6000,7,4,60000,1,2,17.92,1,0,22,1,1
20675,0,4,120000,0,2,10.94,0,11,35,1,1
8000,1,5,111000,2,1,8.58,1,41,21,1,0
22300,4,0,118000,1,2,20.22,0,39,41,0,0
6000,2,0,0,0,2,15.36,1,0,24,0,1
11200,4,4,55000,0,1,27.97,2,0,26,0,1
10000,2,4,40000,1,1,32.34,1,0,14,1,1
15000,2,4,75000,2,2,14.42,0,14,10,0,1
6000,8,4,0,0,2,18.72,0,0,34,0,0
10000,2,0,80000,1,2,13.19,0,2,15,1,1
14500,10,4,0,1,2,9.98,1,0,17,0,1
10000,6,0,52000,2,2,24.69,1,11,19,0,1
10000,7,4,65000,2,1,20.64,1,0,21,1,1
17500,9,0,83000,0,1,17.62,1,48,25,1,2
4200,1,0,0,2,9,13.07,1,12,12,0,2
20000,5,4,0,1,9,13.29,0,0,15,1,1
10000,11,5,40420,0,2,23.49,1,0,23,0,2
22000,1,0,50000,1,2,21.65,2,0,21,1,2
6000,2,3,55000,2,4,23.24,0,70,44,1,0
18200,1,4,60000,1,2,32.82,0,0,28,0,2
15000,3,5,103900,0,2,7.13,1,21,29,1,0
5000,4,4,75000,1,2,4.46,0,0,18,1,0
10000,5,4,91000,2,1,13.32,0,0,12,1,1
10925,1,4,0,1,2,24.52,0,28,20,1,1
3150,2,4,32000,0,2,33.68,1,0,14,1,2
25000,10,4,75000,0,11,28.78,0,0,35,0,1
19875,4,5,54651,0,1,22,0,0,16,0,2
20000,1,0,120000,0,1,14.43,0,7,44,0,1
20000,4,0,74500,1,2,18.73,0,22,18,1,2
10375,7,0,23597,1,1,17.24,0,111,12,0,2
17050,1,0,39000,0,2,14.06,1,22,24,0,1
6500,1,3,46000,0,1,14.38,1,48,47,1,1
25000,3,0,65000,1,2,16.24,0,0,35,1,2
12000,0,4,60000,1,1,15.78,0,26,25,1,1
15500,1,4,68800,0,2,32.34,6,18,50,1,2
4800,10,3,46000,2,7,24.09,3,13,19,0,2
18500,1,4,100000,2,2,14.75,2,8,39,1,0
7550,10,4,38000,1,2,15.13,0,19,12,1,1
5000,0,0,65000,2,2,20.94,1,4,17,1,2
12000,1,4,58500,1,1,17.66,1,0,12,1,2
12000,2,4,55000,0,2,5.87,0,80,22,1,1
11200,1,4,32904,0,2,22.94,1,81,30,0,2
20000,4,4,35000,0,11,12.65,1,0,21,1,1
10125,10,4,45000,1,1,15.81,2,31,18,1,1
21000,7,5,52800,0,2,18.68,0,0,23,0,0
16800,1,4,58000,0,4,6.85,0,0,17,0,1
11400,1,3,0,0,1,16.49,2,29,30,0,1
30900,4,0,67177,0,1,11.79,0,0,19,1,2
13700,5,4,67000,1,2,11.55,2,0,27,0,2
12250,7,5,35000,0,4,22.63,0,0,10,1,2
18000,0,4,0,2,2,6.69,0,80,18,0,1
7000,4,0,38000,1,2,19.2,2,0,11,1,1
10000,1,4,65000,1,2,10.23,0,0,23,1,1
28000,2,4,0,0,2,17.06,0,0,16,0,2
10000,6,5,70000,2,4,9.36,1,0,23,1,0
18000,0,0,75000,2,1,17.65,0,59,29,1,1
15000,3,4,65000,2,2,18.17,0,0,36,1,1
30000,1,0,70000,0,1,16.75,0,62,40,0,2
25000,1,4,210500,0,2,3.07,1,0,8,1,2
18000,9,0,72000,2,1,23.82,0,0,31,1,1
9500,4,4,64000,2,11,9.51,1,35,26,1,2
5000,11,3,26000,0,4,13.34,0,2,19,0,2
12000,2,5,60000,1,2,15.23,0,0,23,1,1
28500,10,4,65000,0,2,20.88,0,0,9,1,2
10750,7,0,52000,0,2,19.06,1,47,19,0,1
14400,6,4,63000,2,9,26.89,1,25,31,1,1
28000,4,0,1600000,1,4,12.25,1,0,28,0,0
10000,0,4,40000,1,2,18.73,3,14,19,0,1
7125,7,5,54000,0,4,3.86,3,0,33,0,2
12000,3,4,69000,1,2,19.63,0,0,19,1,0
5000,1,4,18000,2,2,21.8,0,0,24,1,0
6000,8,5,127000,1,2,11.16,1,39,25,1,1
16000,1,0,98000,0,4,21.85,0,0,40,1,1
14000,2,0,52000,0,1,24.57,0,0,17,1,0
9725,9,5,45000,1,2,23.42,0,79,14,1,1
10000,8,0,60200,2,1,22.54,0,0,27,1,0
29850,11,4,104000,0,2,14.66,1,0,22,1,2
10800,2,4,70000,2,1,20.1,0,21,27,1,0
17500,1,0,70000,1,2,12.38,2,0,14,1,1
7000,1,4,41000,1,6,12.33,2,0,8,1,1
10500,2,4,47000,2,2,17.15,0,26,6,0,1
8600,0,0,46000,2,11,7.98,1,46,16,1,1
7950,6,4,37000,0,2,21.21,2,46,10,1,2
5750,1,5,0,2,1,34.61,0,12,33,1,0
4800,1,0,68800,2,0,13.87,1,0,46,1,0
15000,4,4,55000,2,2,21.99,3,0,30,0,2
25000,1,4,130000,1,1,21.82,1,12,35,1,0
15000,7,3,0,2,2,18.41,1,38,18,1,2
13800,1,4,58000,1,2,8.69,1,25,29,1,1
14125,0,4,35000,1,1,29.7,1,4,8,1,2
9600,1,0,38500,1,2,13.99,1,0,15,1,1
16800,1,0,78000,0,2,28.12,0,0,34,1,1
3350,10,4,72500,2,2,14.73,0,0,14,1,0
29000,1,0,70000,0,4,23.55,0,0,25,1,2
21250,4,0,57996,0,2,16.26,0,0,20,1,0
25575,1,0,0,1,4,8.8,1,0,47,0,1
20675,3,5,0,0,4,2.65,2,53,48,1,2
17875,5,0,130000,2,2,3.36,1,0,27,1,0
6000,1,0,228000,0,6,7.49,0,0,29,0,0
8000,0,0,34000,1,2,24.07,0,62,32,1,0
10000,5,4,45000,0,9,11.25,3,0,31,1,2
800,2,0,35000,2,2,7.65,0,0,15,1,0
8725,4,3,35000,2,2,21.81,1,19,20,1,2
25000,4,4,67000,0,2,5.93,0,0,20,1,2
21000,11,5,88000,1,1,13.18,0,56,39,1,1
9600,9,4,48000,1,2,20.78,1,0,14,0,2
6000,3,5,47511,2,2,6.69,1,56,11,1,1
16075,1,0,55000,1,2,28.69,0,0,19,1,0
12000,1,4,52000,0,2,8.12,0,0,9,1,2
16000,1,0,150000,0,4,20.21,2,71,37,0,2
10000,1,4,57000,0,2,28.91,1,18,31,1,2
11500,11,3,0,0,1,34.74,3,23,33,0,1
12000,0,5,90000,0,2,29.36,1,62,20,1,1
22000,1,0,95000,0,1,15.4,0,59,30,1,1
15000,1,4,39064,0,1,28.66,0,53,29,1,1
12650,1,5,87504,2,2,11.9,0,22,39,1,0
9900,11,5,54000,2,4,22.02,0,22,22,1,2
10000,1,4,130000,2,9,20.44,0,20,35,1,1
16000,6,0,120000,1,1,13.98,0,43,43,1,0
4600,10,4,42000,2,2,5.91,2,0,30,0,1
6000,0,4,25000,1,1,32.45,0,0,16,1,1
25275,1,4,79000,0,2,22.22,1,82,35,1,2
4000,5,0,35000,2,1,15.98,0,0,11,0,1
20000,5,0,104000,0,2,15.3,1,0,30,0,1
14500,1,0,153000,2,1,9.11,0,0,49,1,1
20000,1,0,135000,1,2,14.21,0,0,20,0,0
21000,9,4,114000,0,2,30.68,2,0,38,0,1
4000,2,0,185000,0,2,13.76,0,77,49,0,0
3600,11,4,12600,0,2,12.86,1,0,14,1,2
10000,1,0,60000,1,1,11.38,0,27,34,1,0
14400,0,4,38000,1,1,34.4,0,0,16,0,1
30000,1,0,93900,0,2,31.75,2,0,29,1,2
15000,6,0,57000,1,2,9.14,1,71,12,0,2
9000,1,0,0,2,2,3.25,0,5,28,1,0
15000,5,4,94000,2,2,17.55,0,0,29,1,0
12000,2,4,95000,2,1,16.61,0,71,21,1,1
8000,7,4,75000,2,2,11.44,1,0,25,0,1
27325,1,5,60000,0,11,19.94,0,82,30,0,2
10000,10,4,120000,1,1,5.06,3,24,24,1,1
10000,8,0,39000,1,2,24.09,0,7,37,0,1
1200,1,0,74000,2,4,8.06,3,65,19,1,1
16850,8,5,38500,1,2,34.35,0,0,30,1,1
8000,8,4,27352,0,5,27.34,1,17,18,0,2
20000,1,0,80000,1,2,15.09,0,5,27,0,1
5000,9,0,45000,2,0,38.64,0,45,25,1,1
3000,1,0,0,2,1,27.56,1,0,29,1,1
4375,10,4,15000,1,1,21.52,3,44,18,0,2
24000,1,4,84000,0,2,17.66,0,0,24,0,2
6300,2,0,38000,0,1,6.44,0,41,11,1,2
7800,1,0,0,1,2,22.47,0,0,21,1,1
10625,10,4,28000,0,1,32.71,1,58,32,1,1
10325,2,3,43000,1,2,17.86,1,0,21,1,2
5000,5,4,46000,2,2,19.07,1,40,23,0,2
10000,1,4,50000,0,2,5.23,0,0,24,1,0
5000,2,0,115000,1,7,24.2,3,0,36,1,2
20000,8,0,70000,1,1,12.93,0,0,29,0,0
15000,4,5,89000,1,2,19.02,3,36,24,1,2
21000,1,4,0,0,11,11.21,0,0,37,1,1
35000,2,0,120000,1,1,13.76,0,0,21,1,1
9000,3,4,78000,2,2,10.71,0,0,24,1,2
20675,7,5,76800,0,1,16.78,2,0,28,1,2
16000,2,0,115000,1,2,15.13,0,21,32,1,2
25000,3,4,80000,0,9,9.4,0,0,13,1,2
33000,7,5,140000,0,2,15.57,2,0,25,0,0
20000,4,0,60000,1,4,13.96,0,80,21,1,1
26000,9,0,118000,1,2,16.8,0,0,43,0,0
14825,8,4,65000,1,2,9.36,0,0,9,1,1
6000,1,4,25000,2,6,13.93,2,41,24,1,1
18000,2,4,57000,1,1,21.68,0,0,28,1,1
12000,1,0,125000,0,2,13.04,0,0,29,0,0
5400,1,0,100000,2,4,11.99,1,0,37,0,1
18675,2,5,150000,1,2,1.3,0,4,27,1,1
11000,1,3,42000,1,2,18.43,0,0,14,0,1
25000,1,0,80000,0,1,19.56,0,0,42,1,1
1200,11,4,19200,2,9,10.19,0,0,10,1,0
10000,1,0,0,0,1,29.36,1,0,51,1,1
10800,10,0,45000,0,2,23.47,2,0,26,1,1
8500,2,4,43000,2,2,7.28,1,0,7,1,0
28200,1,0,63800,0,2,24.22,2,0,36,1,2
6500,1,5,70000,2,6,8.23,2,20,19,0,2
3000,4,4,30000,2,2,7.24,2,0,17,0,2
35000,9,4,82000,1,2,27.59,0,0,23,1,1
11500,8,0,46000,0,1,17.82,0,56,34,0,1
10800,11,3,68500,0,4,3.85,0,0,28,1,0
17000,7,0,0,0,1,20.16,1,0,24,1,2
10000,1,0,65000,2,2,22.23,0,7,49,1,0
17600,1,0,61000,2,2,19.48,1,0,15,1,1
12000,4,4,50000,1,2,8.88,1,0,13,1,2
24925,1,4,70000,0,11,18.08,0,20,18,1,1
13000,6,4,0,1,2,6.02,0,15,22,1,1
2450,10,5,45000,2,8,29.68,0,0,17,1,2
8400,1,0,0,2,1,35.39,0,9,33,1,1
26275,6,0,0,1,2,39.22,0,0,27,0,2
8550,1,5,75000,1,1,9.34,3,24,34,1,0
10500,5,5,57603.23,2,1,10.98,0,0,14,1,1
17425,8,5,40000,0,1,15.9,0,0,27,0,0
6000,2,4,60000,2,2,15.64,3,0,12,0,1
16000,10,4,75000,0,2,22.53,0,0,28,0,2
11700,1,0,107000,0,4,11.28,0,8,40,1,1
14000,0,4,54081,0,1,30.48,1,11,40,1,2
30000,7,4,78000,0,1,19.78,2,0,28,1,2
10200,1,5,63000,0,2,5.37,0,47,55,1,0
18000,1,0,45000,2,2,13.79,0,5,31,1,0
22000,10,4,95000,1,1,14.51,0,0,21,1,1
28000,2,4,87000,0,2,13.41,0,25,8,1,2
14000,6,4,75000,1,2,10,1,0,7,0,2
4975,1,4,25000,2,4,10.9,0,0,5,0,1
15000,4,4,45000,0,2,24.26,1,0,13,1,2
11000,9,5,50000,2,2,19.47,1,0,25,0,1
15000,1,0,80000,0,1,17.57,0,0,19,1,0
15000,1,0,117650,0,2,13.81,1,4,36,1,2
2175,1,0,101400,2,6,24.82,2,38,36,0,1
7200,10,4,57500,2,2,11.94,1,78,18,1,1
35000,0,4,150000,1,1,16.51,0,0,18,1,1
20000,1,5,83000,0,2,10.99,2,0,19,1,2
15000,1,5,40000,2,2,14.13,0,58,41,1,1
12000,1,0,105000,1,2,12.62,1,31,26,1,0
14825,1,0,45000,1,2,5.87,3,46,43,1,2
16900,6,5,47000,1,2,25.03,0,65,18,1,2
25000,1,0,150000,1,4,17.02,1,75,27,1,1
20000,1,0,95000,0,1,14.46,6,0,12,0,2
21000,0,0,67000,2,2,31.72,1,0,34,1,2
15000,1,0,103292,1,2,24.36,0,0,34,0,1
35000,1,0,0,0,2,22.5,1,0,35,1,1
10000,1,0,44000,2,2,12.25,0,40,18,1,0
21000,2,0,150000,0,5,2.92,1,0,18,1,0
4200,1,0,32000,1,4,22.09,0,0,8,1,1
15000,0,3,62000,2,1,20.69,2,44,37,1,1
12000,3,0,56000,2,2,8.91,1,0,10,1,1
19200,10,4,60000,0,2,17.08,3,10,15,1,2
14825,7,4,60000,2,2,13.88,0,28,14,1,1
5000,2,4,36000,1,1,14.73,1,71,22,0,0
16000,5,0,55400,2,2,18.96,0,0,21,1,0
30000,5,0,80000,0,1,14.7,1,0,19,1,2
18000,1,0,85000,1,2,23.63,1,0,29,1,1
25000,5,0,135000,2,2,11.64,3,13,41,0,2
2200,2,0,47000,2,2,15.4,1,4,14,1,2
6000,9,0,0,1,2,10.34,2,41,10,0,1
12000,7,4,52000,2,2,20.61,0,14,20,1,1
20000,2,4,85000,1,2,12.4,1,0,9,1,1
11650,7,4,43000,0,2,21.23,0,0,33,0,1
10500,1,5,95000,2,2,11.15,2,33,60,0,2
16000,1,4,42792,1,2,23.05,1,0,16,1,2
10100,1,0,80000,1,2,31.98,1,35,22,1,2
5500,1,0,110000,0,1,19.18,1,0,30,1,0
6000,6,5,45000,2,2,5.65,0,0,21,1,1
12000,1,0,200000,1,4,5.1,1,0,26,0,0
19000,2,5,0,1,2,22.51,0,0,23,0,2
10000,1,4,40000,1,2,26.93,0,0,41,1,1
5600,2,4,26200,1,2,25.97,0,0,12,0,1
35000,1,5,134000,0,2,18.14,0,7,28,1,1
10000,4,0,76800,2,1,0,4,0,21,0,0
10000,10,0,75000,2,9,19.74,3,22,25,1,2
15000,8,0,46000,1,2,29.74,1,73,15,1,1
9000,9,0,68000,0,2,14.79,0,0,36,1,2
16500,7,0,110000,0,2,15.33,1,0,26,1,2
18450,2,0,85000,2,4,11.99,2,14,30,1,2
3400,1,0,25000,2,2,3.55,0,0,9,0,1
2300,11,3,0,1,6,3.93,0,44,9,1,2
31575,1,5,100000,0,2,16.21,0,48,37,1,2
13325,10,4,58000,1,2,16.49,0,0,8,0,2
16000,1,0,62100,2,2,18.86,0,5,27,1,2
11900,2,4,0,1,9,12.87,2,0,9,1,2
8425,5,5,0,1,2,34.47,0,0,22,0,2
19200,4,0,48000,2,1,13.03,0,0,40,1,0
17600,10,4,44000,2,2,11.05,3,0,45,1,2
18000,6,0,0,2,4,23.22,0,0,11,0,0
35000,4,0,99000,0,2,17.29,1,12,32,0,2
15000,1,5,52000,2,2,23.1,0,0,24,1,1
2500,1,0,43000,2,2,18.31,2,16,18,1,2
13000,1,5,91000,2,1,20.84,0,3,27,1,1
16000,5,3,45000,1,1,10.75,0,0,11,1,1
20000,1,0,0,0,1,16.53,0,24,29,1,1
6700,10,0,55000,1,1,26.71,2,0,29,1,2
8500,9,0,42000,1,4,0.43,0,0,7,1,1
11500,1,4,0,2,2,18,2,0,16,1,2
15000,5,4,48000,1,11,17.5,0,0,25,1,1
10000,1,0,78000,1,2,17.54,1,14,24,1,1
22050,7,0,70000,2,2,8.57,0,0,15,1,1
11000,10,4,50000,2,2,8.27,3,0,11,1,1
23600,3,0,159959,0,1,11.49,0,8,32,1,1
7100,10,5,0,1,1,31.15,0,3,31,1,1
30000,1,0,0,1,2,28.62,0,0,27,0,2
18000,6,0,52000,0,2,34.15,2,0,42,0,1
30625,1,0,120000,0,1,37.67,2,0,43,0,2
5000,1,4,29000,2,2,22.23,0,0,20,1,1
7000,11,5,25000,0,2,22.26,4,18,13,0,2
5000,8,5,39000,0,2,16.62,0,51,63,1,2
5000,4,4,58000,1,2,0.12,0,0,4,1,1
12800,1,5,56000,0,1,9.66,0,0,16,1,2
15000,3,0,0,1,4,14.88,0,0,14,1,2
15000,5,4,63000,2,2,14.61,1,75,21,0,2
23500,5,3,50000,1,1,24.8,1,0,29,0,1
25000,9,5,70000,0,1,19.82,0,42,16,1,2
8650,0,4,0,2,1,24.2,0,0,21,1,0
15000,0,0,95000,2,2,19.97,1,10,46,1,1
6450,4,4,34000,1,2,20.22,1,0,8,1,0
4000,1,0,58000,1,1,16.01,1,0,11,1,2
16000,1,0,0,2,2,19.5,1,29,22,1,0
7000,11,0,83000,0,1,25.49,2,18,27,1,1
21400,8,0,51000,1,2,20.39,0,0,13,1,2
10000,1,4,63000,0,2,10.5,1,47,8,1,2
12000,2,0,36000,2,1,20.73,0,42,8,0,1
10000,10,0,0,2,1,11.55,0,15,43,1,1
28000,6,0,0,0,2,18.06,1,0,16,1,2
28000,1,0,180000,1,2,10.68,3,23,62,0,2
12000,5,5,54500,1,2,15.92,1,0,19,1,2
7600,2,0,40622,1,1,19.61,2,0,37,0,1
20000,7,0,82000,0,2,6.26,1,0,35,1,1
35000,5,0,127000,0,2,18.97,0,48,36,0,1
7000,11,0,55000,1,2,26.71,0,0,32,1,0
16000,5,4,0,0,2,17.82,2,53,27,1,2
20000,0,4,108700,0,1,25.84,0,9,22,1,2
3000,3,5,0,2,12,5.98,0,64,26,1,1
10000,1,0,32000,1,2,4.69,1,13,21,1,1
29400,0,0,130000,0,2,18.52,0,0,20,1,0
15000,5,5,90000,2,2,9.81,0,13,16,1,2
7300,2,4,0,2,2,19.77,0,0,17,0,1
3750,10,4,25200,1,2,9.86,0,48,7,1,1
3500,11,5,33000,0,2,17.75,1,14,18,0,2
20775,1,0,62400,0,2,19.52,1,57,31,1,2
12600,3,3,42000,1,2,23.29,1,0,9,0,2
24000,6,3,75000,0,2,10.58,2,0,22,1,0
15000,1,0,100000,1,4,4.18,0,0,26,1,0
10000,1,0,38400,1,9,14.41,1,0,24,1,2
28500,0,3,65000,1,2,34.4,0,44,28,1,2
19000,1,5,500000,0,1,6.3,0,0,36,1,0
15975,7,0,86000,1,2,16.4,2,0,19,1,2
2500,1,3,36000,2,9,33.87,0,19,34,0,2
15000,1,0,84000,1,2,11.46,2,49,20,1,0
8000,6,0,108000,1,9,6.41,0,11,24,1,1
20000,1,0,0,1,1,18.23,1,0,46,1,0
34475,1,0,57881.76,0,2,14.78,2,0,18,1,1
2900,10,0,156000,2,9,6.85,0,31,11,1,0
22800,1,0,87438,0,2,15.87,1,26,36,0,2
10000,11,5,65000,1,2,25.94,2,0,41,1,2
18000,3,4,0,1,2,13.66,2,44,9,0,2
11875,1,0,0,0,2,17.51,0,0,23,0,1
10500,10,4,32280,2,1,10.3,0,0,9,0,1
24000,7,0,64800,0,4,25.99,0,32,41,1,2
20000,0,5,75000,1,1,10.91,2,20,39,1,0
12375,1,3,70000,0,2,7.9,4,25,26,1,2
12500,8,0,85000,2,1,9.43,0,0,21,0,0
15000,4,4,110000,1,1,8.22,0,49,26,0,0
35000,1,0,120000,0,2,20.28,0,0,25,1,1
8375,7,0,41000,2,2,21.81,0,0,29,1,1
11500,10,4,55600,2,2,20.7,3,0,18,1,1
5000,0,4,38000.04,1,2,4.07,2,0,7,1,2
35000,3,4,0,0,6,0.44,1,0,11,0,1
25000,0,4,90000,0,2,20.73,0,0,17,1,0
20000,6,4,63814.4,0,2,31.59,1,25,25,1,2
10000,1,4,28540,1,2,25.11,0,0,42,1,1
9000,2,5,42000,0,6,13.49,1,0,27,0,1
10000,1,0,45000,0,2,16.03,1,3,26,0,1
10450,1,5,50000,1,2,14.14,1,81,10,0,2
25000,9,0,105000,1,2,11.63,0,61,24,1,2
8000,9,0,0,2,2,10.66,0,0,10,0,0
20000,1,4,49876,1,1,26.49,0,29,21,1,2
35000,2,5,92000,0,9,15.44,0,0,24,1,2
14200,0,0,54000,2,4,12.42,0,0,16,1,2
12000,3,4,35000,1,1,13.82,2,0,14,1,1
9000,8,0,100000,2,4,15.94,0,0,52,1,0
10000,11,4,0,0,2,13.9,0,35,19,1,0
12000,11,0,75000,0,2,7.17,0,72,47,1,0
20950,5,3,0,1,2,20.49,0,0,14,0,2
7000,5,4,42000,2,2,20.17,2,0,24,1,1
15400,1,0,43000,1,11,5.16,2,0,25,1,1
2500,1,5,26000,0,2,2.54,0,13,5,1,1
30000,2,0,0,0,2,15.13,1,64,23,1,1
30000,5,3,250000,2,9,4.34,1,48,12,0,2
16000,1,4,52000,1,1,19.32,0,0,15,1,1
28000,2,0,65000,0,1,11.96,1,42,35,1,2
26000,1,4,104000,0,2,14.52,1,46,44,1,1
2575,6,3,60000,2,2,12.72,0,67,7,1,2
8800,3,3,28500,0,2,9.26,0,0,10,0,1
6000,1,3,50000,1,2,8.31,0,23,31,1,1
23850,7,0,0,0,1,8.08,1,9,51,1,0
6000,1,2,0,2,2,17.28,2,0,25,1,1
7000,1,0,50400,2,0,23.76,0,0,26,0,1
24000,1,0,70000,0,4,10.08,0,0,26,1,0
24000,1,0,95000,0,2,17.68,1,0,40,1,0
2500,3,4,29000,1,13,23.83,3,0,17,1,1
11500,4,0,55838,2,2,21.46,2,41,25,1,1
2800,7,4,24000,2,1,12.7,0,0,12,1,1
15000,6,3,48000,2,1,12.46,0,0,15,0,0
3000,1,3,51000,0,2,28.09,0,12,41,1,2
10000,0,0,52000,2,0,2.65,0,32,16,1,1
15000,5,4,175000,1,2,5.44,1,46,17,0,2
4075,10,5,28000,2,9,32.19,0,4,14,1,2
9000,1,0,0,2,1,5.57,1,9,17,1,0
15000,1,0,86000,2,1,26.36,0,0,47,1,1
10000,1,0,90000,2,2,15.93,0,0,38,1,1
8000,1,5,0,2,9,11.68,1,20,23,1,2
28000,8,0,98000,1,2,21.26,0,0,28,1,0
15000,10,4,53000,2,2,22.01,1,0,32,0,0
17600,1,0,97000,0,2,29.67,3,56,33,0,2
18000,11,5,68000,0,1,25.29,1,36,33,1,1
30000,1,5,125000,1,2,18.1,0,0,16,1,2
17475,4,4,39000,0,1,20.31,0,43,9,1,1
16000,1,3,90000,1,2,8.81,0,0,24,0,0
10000,1,0,52000,1,4,18.36,1,0,20,1,2
6500,1,0,71000,2,4,17.09,2,0,22,1,1
18000,1,4,100000,1,2,9.08,0,52,14,1,1
12000,4,4,40000,2,2,26.91,0,68,22,1,1
7000,1,0,0,2,9,9.44,0,60,35,1,0
1600,7,3,56000,2,1,6.41,1,68,24,1,1
30000,1,0,90000,1,2,7.32,1,0,28,1,2
30000,1,0,73865,0,2,26.32,0,0,24,1,2
12000,4,4,70000,1,6,1.65,2,37,14,1,1
4000,10,0,148000,2,1,16.98,0,0,19,1,0
7750,0,0,60000,2,1,9.1,3,0,38,1,1
13900,4,5,35000,2,2,7,0,0,21,1,1
14000,5,0,60000,1,6,22.84,2,71,24,1,2
6000,11,0,60000,1,1,10.32,0,0,13,1,1
14575,5,4,165000,0,2,6.26,0,66,22,1,2
10000,7,0,49000,2,1,8.23,0,0,17,1,1
21000,3,4,155000,1,1,7.75,2,32,20,1,1
15000,0,4,130000,2,4,11.96,0,38,39,0,0
5000,8,3,100000,0,9,14.5,1,32,21,1,1
3525,4,5,0,1,2,23.73,0,7,26,1,2
18000,1,4,50000,0,2,21.14,0,0,19,0,2
5000,11,4,33000,0,2,2.07,0,0,20,1,0
14000,1,0,74898,2,1,27.14,1,49,74,0,0
6000,4,4,50000,2,2,23.04,0,0,22,1,1
24825,1,5,53994,0,2,31.98,0,0,28,0,1
6250,11,0,0,0,2,7.63,0,0,15,1,1
30000,4,0,150000,0,2,1.11,0,0,17,1,1
10000,3,4,65000,2,2,29.61,0,5,32,1,2
12700,2,4,60000,2,4,2.8,0,0,7,1,1
10500,1,0,52000,1,2,18.18,1,37,27,1,2
8000,8,4,0,2,9,1.44,2,0,14,1,0
15000,1,0,175000,0,4,28.2,3,35,29,1,1
9600,1,0,61000,2,2,18.69,0,3,28,1,2
12000,5,5,130000,1,2,10.18,0,0,19,1,0
35000,2,0,260000,0,2,9.81,1,28,27,1,2
7200,1,0,58384,0,2,21.36,0,0,34,1,1
8800,8,5,144000,2,2,13.73,3,19,47,1,1
4800,5,5,26000,2,9,30.61,2,81,20,1,2
16000,0,4,82500,2,1,21.61,0,0,41,1,0
25000,4,0,250000,1,1,8.08,0,78,17,1,0
5400,7,4,45000,2,2,11.44,1,0,18,1,2
18000,7,4,55000,0,2,15.91,2,11,63,0,2
11175,2,0,33000,0,2,1.6,0,11,13,0,2
3200,2,5,0,2,6,24.97,1,0,14,1,0
10000,6,5,60000,0,1,27.7,2,66,52,0,2
7000,4,3,80000,2,2,13.5,0,0,14,1,0
15000,9,0,75000,0,1,12.96,2,4,44,1,1
19600,6,4,50000,0,9,12.72,0,0,18,1,2
25000,0,0,120000,0,2,19.76,0,6,23,0,1
27575,9,5,0,0,2,28.42,1,22,50,1,2
5175,6,0,36000,1,2,17.57,0,0,34,1,0
35000,2,4,225000,0,2,11.8,0,0,34,1,2
8200,6,4,40000,0,2,10.62,1,43,18,1,1
28000,1,0,150000,0,2,5.96,1,4,21,0,2
24000,6,0,220000,0,2,6.38,1,0,20,1,0
15000,2,0,75000,1,2,13.65,0,0,28,1,0
15250,9,5,55000,2,1,23.92,1,39,26,1,2
9000,9,0,0,0,2,15.44,0,0,27,1,0
15000,8,0,65000,1,2,23.21,2,9,53,1,1
30000,1,0,0,0,2,19.93,0,0,34,1,1
10525,11,0,24000,0,1,15.9,1,0,12,0,2
5300,0,5,44500,2,6,15.64,0,0,39,1,1
12000,1,4,65000,0,2,6.26,1,37,14,0,2
6500,5,0,65000,2,4,2.82,1,0,18,1,1
4200,9,0,50000,2,2,15.19,1,15,35,1,0
2000,7,0,75000,2,9,20.1,1,33,35,1,1
8225,11,0,19600,0,2,24.37,2,49,25,0,1
10000,4,5,0,0,12,8.08,3,56,26,1,1
10750,10,4,27000,1,2,34.98,0,8,30,1,2
28000,1,0,100000,1,11,17.05,3,18,23,1,1
25000,1,0,91361,0,1,18.56,0,30,11,1,2
2500,9,4,41000,2,2,14.52,0,0,7,0,1
8000,10,4,80000,1,1,10.07,1,43,16,1,1
12000,1,5,0,0,2,15.77,4,58,44,1,2
18000,5,0,56000,1,2,13.84,0,15,28,1,0
21000,1,0,170000,0,2,11.63,0,0,23,0,2
6000,0,4,120000,2,2,15.29,1,0,10,1,0
25000,3,4,0,0,2,27.12,2,0,51,0,2
35000,1,0,148000,1,2,11.68,1,9,47,0,2
10000,7,4,76000,1,2,2.23,0,0,6,1,1
4625,11,0,11800,0,4,14.72,0,78,11,1,2
5000,9,4,0,1,2,24.54,0,8,38,1,1
13500,6,4,50000,2,2,29,0,0,27,1,0
20000,7,5,155000,0,2,15.81,1,0,17,1,1
3000,2,4,27000,2,9,5.87,1,0,13,1,2
14400,10,4,0,2,2,15.35,2,0,19,1,1
18000,4,4,40000,2,2,20.1,1,0,18,1,1
11800,1,0,56500,2,2,33.75,0,75,28,1,2
20000,4,0,0,1,1,32.21,0,49,61,0,1
2400,9,4,40000,2,12,33.81,2,0,22,1,2
6125,10,4,54800,1,2,17.98,0,0,18,0,0
18000,1,5,54424,1,2,21.19,0,47,31,1,0
3100,1,0,59000,0,2,25.63,1,25,31,1,2
